,country,page,last_edit,article_quality
19258,Ghana,"MPs elected in the Ghanaian parliamentary election, 1969",789512696,Start
19259,Ghana,"MPs elected in the Ghanaian parliamentary election, 1979",789882818,C
19260,Ghana,"MPs elected in the Ghanaian parliamentary election, 1992",802244957,Start
19261,Ghana,"MPs elected in the Ghanaian parliamentary election, 1996",804136596,Start
19262,Ghana,"MPs elected in the Ghanaian parliamentary election, 2000",706266522,Stub
19263,Ghana,"MPs elected in the Ghanaian parliamentary election, 2004",781893847,Start
19264,Ghana,"MPs elected in the Ghanaian parliamentary election, 2008",798644008,C
19265,Ghana,Matthew Opoku Prempeh,724612345,Stub
19266,Ghana,Joseph Osei Owusu,797325967,C
19267,Ghana,Sheikh Ibrahim Cudjoe Quaye,798421869,FA
19268,Ghana,Dominic Nitiwul,806259953,C
19269,Ghana,Benjamin Kunbuor,801536734,C
19270,Ghana,Joseph Henry Smith,789512809,Start
19271,Ghana,List of heads of state of Ghana,801905198,Stub
19272,Ghana,President of Ghana,793360910,Start
19273,Ghana,List of Ghana heads of state by age,793482276,C
19274,Ghana,Ignatius Kutu Acheampong,804331693,FA
19275,Ghana,Akwasi Afrifa,796721083,C
19276,Ghana,Fred Akuffo,794866848,Start
19277,Ghana,Edward Akufo-Addo,792189991,C
19278,Ghana,Nana Akufo-Addo,789092489,Start
19279,Ghana,Joseph Arthur Ankrah,744027147,Start
19280,Ghana,Hilla Limann,785768343,C
19281,Ghana,John Atta Mills,783324927,B
19282,Ghana,Kwame Nkrumah,782758153,B
19283,Ghana,Jerry Rawlings,801831542,GA
19284,Ghana,Vice-President of Ghana,789253806,B
19285,Ghana,Kwesi Amissah-Arthur,791784920,B
19286,Ghana,Kow Nkensen Arkaah,795478903,B
19287,Ghana,Mahamudu Bawumia,796722463,C
19288,Ghana,Joseph W.S. de Graft-Johnson,806022092,Stub
19289,Ghana,Aliu Mahama,708408882,Stub
19290,Ghana,Template:GhanaVPs,801188320,Start
19291,Ghana,Template:Ghana-politician-stub,804369237,GA
19292,Ghana,Nii Okaidja Adamafio,788852070,Stub
19293,Ghana,Tawia Adamafio,788520985,GA
19294,Ghana,Mark Diamond Addy,788852012,Stub
19295,Ghana,Alexander Kwamina Afenyo-Markin,786417386,Stub
19296,Ghana,George Aggudey,796723302,Start
19297,Ghana,Augustus Molade Akiwumi,760214700,Start
19298,Ghana,Roland Issifu Alhassan,441186581,Stub
19299,Ghana,Issifu Ali,793361044,Stub
19300,Ghana,Ama Pomaa Andoh,798882486,Stub
19301,Ghana,Adam Amandi,753429627,Stub
19302,Ghana,Francis Amanfoh,789512882,Start
19303,Ghana,Kofi Amoatey,789403097,Start
19304,Ghana,Owuraku Amofa,725108597,Stub
19305,Ghana,Patrick Dankwa Anin,790970956,Stub
19306,Ghana,Kwame Arhin,747468299,Stub
19307,Ghana,Edward Asafu-Adjaye,793407222,Stub
19308,Ghana,Joseph Richard Asiedu,774147882,Stub
19309,Ghana,Imoru Ayarna,797619009,Stub
19310,Ghana,Cecilia Bannerman,791301387,Start
19311,Ghana,Kafui Bekui,778480888,Start
19312,Ghana,John Bilson (politician),793119264,Stub
19313,Ghana,Freddie Blay,801678387,Start
19314,Ghana,Kwaku Boateng (politician),788850919,Stub
19315,Ghana,Nana Agyenim Boateng,790686365,Start
19316,Ghana,Osei Kyei Mensah Bonsu,730649935,Stub
19317,Ghana,Kojo Botsio,765997226,Stub
19318,Ghana,Charles Omar Nyanor,789388892,Stub
19319,Ghana,Isaac Chinebuah,748076888,Start
19320,Ghana,B. J. Da Rocha,788852457,Stub
19321,Ghana,Kwabena Okyere Darko-Mensah,788852316,Start
19322,Ghana,Ernest Debrah,752766755,Stub
19323,Ghana,Anthony Deku,746330939,Stub
19324,Ghana,Ambrose Dery,804071557,Start
19325,Ghana,Brigitte Dzogbenuku,717687945,Stub
19326,Ghana,Krobo Edusei,798869200,Start
19327,Ghana,Nana Effah-Apenteng,777531329,Stub
19328,Ghana,Imoru Egala,718420475,Stub
19329,Ghana,Emmanuel Adjei Anwhere,793447149,Stub
19330,Ghana,Gabby Nsiah Nketiah,788852222,Start
19331,Ghana,Victor Gbeho,788852191,Start
19332,Ghana,Jacob Hackenburg Griffiths-Randolph,794588816,Stub
19333,Ghana,John Willie Kofi Harlley,789516824,Start
19334,Ghana,Thomas Hutton-Mills Jr.,788852169,Start
19335,Ghana,Thomas Hutton-Mills Sr.,717688264,Stub
19336,Ghana,Ivor Greenstreet,788009171,Start
19337,Ghana,Kwame Sanaa-Poku Jantuah,775185169,Stub
19338,Ghana,J. E. A. Kotei,794215210,Stub
19339,Ghana,Kwaku Agyemang-Manu,794215943,Stub
19340,Ghana,Edward Mahama,765228273,Stub
19341,Ghana,Edward Mantey,717939366,Start
19342,Ghana,Peter Mac Manu,796721695,Stub
19343,Ghana,Maxwell Kofi Jumah,763925886,Stub
19344,Ghana,Mayor of Accra,799471325,Stub
19345,Ghana,Mohammed Adjei Sowah,753304039,Stub
19346,Ghana,Sam Nartey George,790242121,Stub
19347,Ghana,Asiedu Nketia,724564986,Start
19348,Ghana,Helen Ntoso,790752249,Start
19349,Ghana,Emmanuel Obetsebi-Lamptey,788058547,Start
19350,Ghana,Kofi Asante Ofori-Atta,658939122,Stub
19351,Ghana,Zita Okaikoi,788051376,Stub
19352,Ghana,Akwasi Oppong Fosu,788850724,Stub
19353,Ghana,Isaac Osei,742940328,Stub
19354,Ghana,Akwasi Osei-Adjei,771001589,Stub
19355,Ghana,E. M. Osei-Wusu,709798700,Stub
19356,Ghana,Felix Owusu-Adjapong,788850792,Stub
19357,Ghana,Nana Owusu-Nsiah,806126026,C
19358,Ghana,Richard Kwame Peprah,804855619,C
19359,Ghana,Fritz Kwabena Poku,805198985,Stub
19360,Ghana,Kofi Portuphy,793578953,Stub
19361,Ghana,Philemon Quaye,767041981,Start
19362,Ghana,Tabitha Sybil Quaye,800328592,Stub
19363,Ghana,Emmanuel Charles Quist,783469347,Stub
19364,Ghana,Ameen Salifu,687447313,Stub
19365,Ghana,Queenster Maame Pokua Sawyerr,805517180,Start
19366,Ghana,Kobina Sekyi,789936759,Start
19367,Ghana,John Hope Smith,802952160,Start
19368,Ghana,Sophia Ophilia Adjeibea Adinyira,732219593,Stub
19369,Ghana,Togbi Sri II,805273312,Start
19370,Ghana,Augustus Obuadum Tanoh,788852671,Start
19371,Ghana,Seth Terkper,773191435,Stub
19372,Ghana,Victor Newman (politician),804497116,Stub
19373,Ghana,Charles Wereko-Brobby,754446870,Stub
19374,Ghana,Yakubu Tali,791962906,Stub
19375,Ghana,Hawa Yakubu,796259948,C
19376,Ghana,Malik Yakubu,674576443,Stub
19377,Ghana,George Yankey,777876411,Stub
19378,Ghana,Emmanuel Ofosu Yeboah,794587340,Stub
19379,Ghana,Abeifaa Karbo,792406360,Start
19380,Ghana,Kingsley Aboagye Gyedu,798555546,Stub
19381,Ghana,Bryan Acheampong,790686907,Stub
19382,Ghana,Richard Anane Adabor,806022014,Stub
19383,Ghana,Nii Okaija Adamafio,732879377,Stub
19384,Ghana,Akwasi Addai Odike,718960489,Stub
19385,Ghana,Ebenezer Kwadwo Teye Addo,717925356,Stub
19386,Ghana,Justice Samuel Adjei,793574665,C
19387,Ghana,Samuel Yaw Adusei,783751719,Stub
19388,Ghana,Joshua Nii Laryea Afotey-Agbo,739456701,Stub
19389,Ghana,Owusu Afriyie Akoto,726623435,Stub
19390,Ghana,Alfred Kwame Agbesi,713132283,Stub
19391,Ghana,Boakye Agyarko,701904302,Stub
19392,Ghana,Zanetor Agyeman-Rawlings,768253599,Start
19393,Ghana,Carlos Kingsley Ahenkorah,788034121,Stub
19394,Ghana,Daniel Alolga Akata Pore,806193935,Stub
19395,Ghana,Joshua Alabi,803507528,Stub
19396,Ghana,Musheibu Mohammed Alfa,765499635,Stub
19397,Ghana,Alhassan Braimah,788454916,Stub
19398,Ghana,Henry Ametepey,770427492,Start
19399,Ghana,John Peter Amewu,795003618,Start
19400,Ghana,Kwasi Ameyaw-Cheremeh,801452719,Stub
19401,Ghana,Kofi Annan,786594689,Stub
19402,Ghana,Archibald Letsa,803799302,Stub
19403,Ghana,Kwesi Armah,802376908,Stub
19404,Ghana,Emelia Arthur,792898370,Stub
19405,Ghana,San Nasamu Asabigi,799985247,Start
19406,Ghana,Chris Bukari Atim,793574838,Stub
19407,Ghana,Kwesi Amoako Atta,801925162,Stub
19408,Ghana,Amerley Ollennu Awua-Asamoa,784113912,Stub
19409,Ghana,Reginald Nii Bi Ayibonte,793810268,C
19410,Ghana,Ignatius Baffour-Awuah,805756005,Stub
19411,Ghana,Bafuor Osei Akoto,726678926,Start
19412,Ghana,Céphas Bansah,756323400,Stub
19413,Ghana,Gabriel Barima,785583165,Start
19414,Ghana,Kwamena Bartels,744322470,Stub
19415,Ghana,Kofi Batsa,803998461,C
19416,Ghana,Mumuni Bawumia,787054022,Stub
19417,Ghana,Bede Ziedeng,800319531,Start
19418,Ghana,Benito Owusu Bio,794693651,Stub
19419,Ghana,Frank Bernasko,797951544,Start
19420,Ghana,Larry Bimi,784884405,Stub
19421,Ghana,George Boakye,794257470,Stub
19422,Ghana,Albert Bosomtwi-Sam,801686474,Start
19423,Ghana,Peter Bossman,795549516,C
19424,Ghana,Emmanuel Armah Kofi Buah,792898196,Stub
19425,Ghana,Archie Casely-Hayford,804330953,C
19426,Ghana,Kale Cezario,801918931,C
19427,Ghana,Hannah Esi Badu Cudjoe,749237949,Stub
19428,Ghana,Vincent Kwabena Damuah,790862555,Stub
19429,Ghana,J. B. Danquah,784437905,Stub
19430,Ghana,Kwakye Darfour,789121281,Stub
19431,Ghana,Julius Debrah,802597198,Start
19432,Ghana,Chemogoh Kevin Dzang,778148731,Stub
19433,Ghana,Frema Opare,779141438,Stub
19434,Ghana,Mavis Ama Frimpong,805755384,B
19435,Ghana,Alhassan Bashir Fuseini,793385784,Start
19436,Ghana,Francis Kolma Ganyaglo,801453520,Stub
19437,Ghana,George Isaac Amoo,789788034,Start
19438,Ghana,George Andah,767072217,Stub
19439,Ghana,Paa Grant,796540270,C
19440,Ghana,Alfred Gyan,799955908,C
19441,Ghana,Kobina Tahir Hammond,724166065,Stub
19442,Ghana,J. E. Casely Hayford,724610329,Stub
19443,Ghana,Mahama Iddrisu,784081591,Stub
19444,Ghana,Isaac Kwame Asiamah,725102836,Stub
19445,Ghana,Ishmael Ashitey,801678934,C
19446,Ghana,Jacob Osei Yeboah,799334094,C
19447,Ghana,Joseph Kojo Akudibilah,653895210,Stub
19448,Ghana,Joseph Rockson,723783455,Stub
19449,Ghana,Josephine Hilda Addo,801122285,C
19450,Ghana,Imoro Yakubu Kakpagu,803750637,Stub
19451,Ghana,Anthony Karbo,744260859,Start
19452,Ghana,Abu Kasanbata,797973243,GA
19453,Ghana,Kennedy Agyapong,800246664,Start
19454,Ghana,Kofi Dzamesi,793973066,C
19455,Ghana,Kojo Armah,797087215,Start
19456,Ghana,Agyen Kokobo,802852148,Stub
19457,Ghana,Ofusu Kwabi,744684290,Stub
19458,Ghana,Kwaku Afriyie,789354859,Start
19459,Ghana,Kwame Dzokoto,768068236,Start
19460,Ghana,Kwamena Duncan,783442139,Stub
19461,Ghana,Kwasi Owusu-Yeboa,790684655,Start
19462,Ghana,Kweku Asiamah,783601280,Start
19463,Ghana,Kweku Asomah-Cheremeh,791226788,Stub
19464,Ghana,Kweku Tanikyi Kesse,717683395,Stub
19465,Ghana,Alan John Kyerematen,765228329,Stub
19466,Ghana,Emmanuel Odoi Lartey,804447862,Stub
19467,Ghana,Eva Lokko,748409196,Start
19468,Ghana,Samuel Nii Ayi Mankattah,797157520,Stub
19469,Ghana,Emmanuel Mate Kole,803270444,Start
19470,Ghana,Lucy Awuni Mbun,789834476,C
19471,Ghana,John Mensah Sarbah,789093571,C
19472,Ghana,Andrew Egyapa Mercer,806046011,Start
19473,Ghana,Michael Okyere Baafi,798080234,C
19474,Ghana,Mike Oquaye Jnr,795467412,C
19475,Ghana,Limuna Mohammed Muniru,792898394,Stub
19476,Ghana,Mubarak Mohammed Muntaka,765227498,Stub
19477,Ghana,Frederick Nanka-Bruce,792898118,Stub
19478,Ghana,Napoleon Abdulai,790862522,Stub
19479,Ghana,Sekou Nkrumah,789519404,Stub
19480,Ghana,Ephraim Avea Nsoh,792898077,Stub
19481,Ghana,Benjamin Aggrey Ntim,792763353,Stub
19482,Ghana,Nana Kwame Nyanteh,769969828,Stub
19483,Ghana,Paul Victor Obeng,782504569,Stub
19484,Ghana,Paul Collins Appiah Ofori,796956314,Start
19485,Ghana,Fred Ohene-Kena,798893307,Stub
19486,Ghana,Benita Sena Okity-Duah,788851233,Start
19487,Ghana,Paul Okoh,722140631,Start
19488,Ghana,Opoku Ware II,790862543,Stub
19489,Ghana,Osei Bonsu Amoah,747921070,Stub
19490,Ghana,Anthony Akoto Osei,788500043,Start
19491,Ghana,Charlotte Osei,794588138,Stub
19492,Ghana,Ayikoi Otoo,788852033,Stub
19493,Ghana,Perry Curtis Kwabla Okudzeto,791824223,Stub
19494,Ghana,Peter Wiafe Pepera,789829383,Start
19495,Ghana,Alex Adomako-Mensah,794588171,Stub
19496,Ghana,Aquinas Tawiah Quansah,793447191,Stub
19497,Ghana,Benjamin Quartey-Papafio,790862562,Stub
19498,Ghana,Elizabeth Afoley Quaye,576988466,Stub
19499,Ghana,Rasheed Seidu Inusa,794450287,Stub
19500,Ghana,Rashid Bawa,795818793,C
19501,Ghana,Rockson Bukari,804721860,FA
19502,Ghana,Sarah Adwoa Safo,744279179,Stub
19503,Ghana,Mogtari Sahanun,800166810,B
19504,Ghana,Salifu Saeed,782246841,Start
19505,Ghana,Imoru Salifu,775468703,Start
19506,Ghana,Samiu Kwadwo Nuamah,800918770,Stub
19507,Ghana,Samuel Okudzeto Ablakwa,804219014,Start
19508,Ghana,Samuel Sarpong,796171347,Start
19509,Ghana,Sheikh T. B. Damba,631437331,Stub
19510,Ghana,Simon Osei-Mensah,806187765,Stub
19511,Ghana,Daniel Aweyue Syme,631581752,Start
19512,Ghana,Jonathan Nii Tackie Kommey,805071025,FA
19513,Ghana,Ebenezer Okletey Terlabi,788853838,Stub
19514,Ghana,Edwin Nii Lante Vanderpuye,758415814,Stub
19515,Ghana,Isaac Nii Djanmah Vanderpuye,801503566,FA
19516,Ghana,William Kanyirigi,792406225,Start
19517,Ghana,Anima Wilson,788895608,FA
19518,Ghana,Moses Amadu Yahaya,795432333,C
19519,Ghana,Stephen Mahamudu Yakubu,785452071,Start
19520,Greece,List of political families in Greece,779835831,Stub
19521,Greece,Aeschines,637801253,Stub
19522,Greece,Alcibiades,725102821,Stub
19523,Greece,Aratus of Sicyon,775476929,Stub
19524,Greece,Aristides,787750781,C
19525,Greece,Callistratus of Aphidnae,750712578,B
19526,Greece,Callixenus,787080293,Stub
19527,Greece,Charondas,725534989,Stub
19528,Greece,Cineas,788851220,C
19529,Greece,Cleisthenes (son of Sibyrtius),741104625,Stub
19530,Greece,Demonax (lawmaker),803932663,FA
19531,Greece,Demosthenes,787162909,Stub
19532,Greece,Echedemos,745776072,Stub
19533,Greece,Epaminondas,805619850,C
19534,Greece,Ephialtes,787625673,Start
19535,Greece,Erasinides,801435629,C
19536,Greece,Eubulus (statesman),790864627,Stub
19537,Greece,Hegesippus (orator),792898327,Stub
19538,Greece,Lycomedes of Mantinea,792898209,Stub
19539,Greece,Peithias,789387570,Stub
19540,Greece,Pericles,790686891,Stub
19541,Greece,Phile (politician),790687665,Stub
19542,Greece,Philocrates,799420385,Start
19543,Greece,Polybius,790862462,Stub
19544,Greece,Python of Byzantium,800158099,C
19545,Greece,Solon,792898044,Stub
19546,Greece,Zeno of Rhodes,803604463,FA
19547,Greece,Sia Anagnostopoulou,791236244,Stub
19548,Greece,Rania Antonopoulos,806286890,Start
19549,Greece,Dimitra Arapoglou,773176701,Stub
19550,Greece,Dionysia-Theodora Avgerinopoulou,796711985,C
19551,Greece,Eleni Avlonitou,789649365,Start
19552,Greece,Evi Christofilopoulou,789196320,Stub
19553,Greece,Maria Damanaki,788862021,Start
19554,Greece,Rena Dourou,788853630,Start
19555,Greece,Theano Fotiou,733093276,Start
19556,Greece,Angela Gerekou,788853978,C
19557,Greece,Eva Kaili,788854119,Start
19558,Greece,Christiana Kalogirou,788854135,C
19559,Greece,Liana Kanelli,789961297,Stub
19560,Greece,Katerina Savvaidou,788861801,Stub
19561,Greece,Zoe Konstantopoulou,788854212,Start
19562,Greece,Litsa Kouroupaki,788854229,Stub
19563,Greece,Rodi Kratsa-Tsagaropoulou,788854335,Start
19564,Greece,Vicky Leandros,788854447,Stub
19565,Greece,Melina Mercouri,803381746,FA
19566,Greece,Nana Mouskouri,793945814,C
19567,Greece,Elena Panaritis,801865060,Start
19568,Greece,Aleka Papariga,788861580,C
19569,Greece,Voula Patoulidou,798490798,GA
19570,Greece,Fotini Pipili,806055132,FA
19571,Greece,Sofia Sakorafa,788859736,Start
19572,Greece,Eleni Skoura,792618133,C
19573,Greece,Anna Synodinou,797166153,Stub
19574,Greece,Elpida Tsouri,788855516,Stub
19575,Greece,Evangelia Tzampazi,742156744,C
19576,Greece,Nadia Valavani,788859485,Start
19577,Greece,Helen Vlachos,788855713,Stub
19578,Greece,Sofia Voultepsi,789603294,Start
19579,Greece,Mariliza Xenogiannakopoulou,796269950,C
19580,Greece,Pavlos Haikalis,782467516,Start
19581,Greece,Kostas Karras,806230945,C
19582,Greece,Kostas Kazakos,788856067,C
19583,Greece,Marinos Antypas,800100726,C
19584,Greece,Pavlos Bakoyannis,794253788,Start
19585,Greece,Theodoros Diligiannis,782823942,Start
19586,Greece,Ion Dragoumis,788859191,Start
19587,Greece,George I of Greece,788856326,Start
19588,Greece,Ioannis Kapodistrias,788856385,C
19589,Greece,Grigoris Lambrakis,788859150,Start
19590,Greece,Vasilis Papageorgopoulos,799025342,Start
19591,Greece,Akis Tsochatzopoulos,801324153,C
19592,Greece,Dimitris Tsovolas,788856415,Stub
19593,Greece,Savas Matsas,788856522,Start
19594,Greece,Leader of the Opposition (Greece),774222980,Start
19595,Greece,Georgios Anatolakis,801873384,Start
19596,Greece,Panagiotis Fasoulas,781468108,Start
19597,Greece,Giannis Ioannidis,796803284,C
19598,Greece,Pantelis Karasevdas,763429009,Start
19599,Greece,Vasilis Kikilias,804054248,C
19600,Greece,Konstantinos Kotzias,796217156,Stub
19601,Greece,Konstandinos Koukodimos,796425435,C
19602,Greece,Tasos Mitropoulos,788388147,Stub
19603,Greece,Karolos Papoulias,796217513,Stub
19604,Greece,Antonis Tritsis,789682253,Start
19605,Greece,Cybele Andrianou,802729254,Stub
19606,Greece,Dimitra Liani,788861988,Stub
19607,Greece,Marika Mitsotakis,788861952,Stub
19608,Greece,Natasa Pazaïti,788861935,Stub
19609,Greece,Alexandros Koryzis,712265139,Stub
19610,Greece,Georgios Papoulias,791369042,Stub
19611,Greece,Sophia N. Antonopoulou,802863741,GA
19612,Greece,Evangelos Averoff,795692100,Start
19613,Greece,Cornelius Castoriadis,801498898,Stub
19614,Greece,Rigas Feraios,733093255,Stub
19615,Greece,Takis Fotopoulos,788861840,Stub
19616,Greece,Panagiotis Kanellopoulos,801567747,Stub
19617,Greece,Panagiotis Kondylis,788861784,Start
19618,Greece,Adamantios Korais,798468483,C
19619,Greece,Savitri Devi,806258202,Start
19620,Greece,Konstantinos Tsatsos,796369823,Stub
19621,Greece,Template:Greece-politician-stub,796379694,Start
19622,Greece,Template:Greece-diplomat-stub,802439478,Stub
19623,Greece,Template:Greece-mayor-stub,788855020,Stub
19624,Greece,Ilchan Achmet,788855123,Stub
19625,Greece,Sadik Achmet,788859727,Stub
19626,Greece,Iosif Adamidis,805850012,C
19627,Greece,Alexander of Athens,797212152,Start
19628,Greece,Efstathios Alexandris,788855336,Start
19629,Greece,Sefis Anastasakos,788855390,Stub
19630,Greece,Mimis Androulakis,788914440,Stub
19631,Greece,Adamantios Androutsopoulos,799526797,Start
19632,Greece,Odysseas Angelis,796669592,Start
19633,Greece,Babis Angourakis,783607720,C
19634,Greece,Evangelos Apostolou,788859363,Start
19635,Greece,Gregory Aristarchis,770221851,Start
19636,Greece,Stavros Arnaoutakis,797000930,Start
19637,Greece,Andreas Avgerinos,799313715,Start
19638,Greece,Charalambos Avgerinos,796534231,C
19639,Greece,Evripidis Bakirtzis,802439565,C
19640,Greece,Ioannis Banias,788859141,Start
19641,Greece,Konstantinos Barbarousis,806123960,C
19642,Greece,Evangelos Basiakos,749070160,Stub
19643,Greece,Katerina Batzeli,790872432,C
19644,Greece,Dimitris Beis,788856458,Stub
19645,Greece,Anna Benaki-Psarouda,803091541,C
19646,Greece,Emmanouil Benakis,776659622,Start
19647,Greece,Athanasios Bouras,541004175,Stub
19648,Greece,Kostis Chatzidakis,444023126,Stub
19649,Greece,Christoforos Stratos,806085053,Stub
19650,Greece,Epameinondas Deligeorgis,788853175,Stub
19651,Greece,Nikolaos Deligiannis,786649869,Start
19652,Greece,Konstantinos Demertzis,802439583,Stub
19653,Greece,Maria Desylla-Kapodistria,788861980,Start
19654,Greece,Platon Drakoulis,788853565,Stub
19655,Greece,Thodoris Dritsas,796219765,Stub
19656,Greece,Miltiadis Evert,788853817,Stub
19657,Greece,Fofi Gennimata,796368411,Stub
19658,Greece,Georgios Gennimatas,788861898,Stub
19659,Greece,Georgios Maris,768032109,Start
19660,Greece,Aichan Kara Giousouf,805819992,Start
19661,Greece,Phaedon Gizikis,788863730,Stub
19662,Greece,Kostis Gontikas,803536286,Start
19663,Greece,Miltiadis Goulimis,788861721,Start
19664,Greece,Ioannis Grivas,805306390,Stub
19665,Greece,Apostolos Grozos,788861671,Start
19666,Greece,Vicky Hadjivassiliou,789603306,Stub
19667,Greece,Ioannis Deligiannis,791366741,Stub
19668,Greece,Georgios Kafantaris,788854903,Stub
19669,Greece,Apostolos Kaklamanis,791204305,Stub
19670,Greece,Nikitas Kaklamanis,796367898,Start
19671,Greece,Konstantinos Kallias,788861529,Start
19672,Greece,Nikolaos Kalogeropoulos,727611836,Stub
19673,Greece,Dimitris Kammenos,778864113,Start
19674,Greece,Augustinos Kapodistrias,775001025,Stub
19675,Greece,Georgios Katsifaras,788859698,Stub
19676,Greece,Olga Kefalogianni,719697874,Stub
19677,Greece,Ioannis Kefalogiannis,760484947,Stub
19678,Greece,Manolis Kefalogiannis,788859576,Stub
